rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports
17,58,20260523,20260522,45.22,低,弱トレンド,陽線1連続後,69,-417827,images/58.png,第1サポート:5379下(-423206) / 第2サポート:10402下(-428229) / 第3サポート:13262下(-431089)
18,130,20260523,20260522,44.97,高,中立,陽線1連続後,38,-104270,images/130.png,第1サポート:11012下(-115282) / 第2サポート:16629下(-120899) / 第3サポート:22162下(-126432) / 第4サポート:27588下(-131858) / 最重要サポート:30738下(-135008)
19,63,20260523,20260522,44.6,高,中立,陽線後,133,-89219,images/63.png,第1サポート:10565下(-99784) / 第2サポート:14036下(-103255) / 第3サポート:21228下(-110447) / 第4サポート:26807下(-116026) / 最重要サポート:35116下(-124335)
20,53,20260523,20260522,44.5,低,反発狙い,陰線4連続後,12,-36687,images/53.png,第1サポート:10746下(-47433) / 第2サポート:24028下(-60715) / 第3サポート:29013下(-65700) / 第4サポート:36754下(-73441) / 最重要サポート:42155下(-78842)
21,62,20260523,20260522,44.5,低,反発狙い・弱トレンド,陰線4連続後,14,-293994,images/62.png,第1サポート:7331下(-301325) / 第2サポート:12950下(-306944) / 第3サポート:19736下(-313730) / 第4サポート:25052下(-319046) / 最重要サポート:42283下(-336277)
22,122,20260523,20260522,44.5,低,反発狙い,陰線4連続後,6,-176447,images/122.png,第1サポート:8644下(-185091) / 第2サポート:13084下(-189531) / 第3サポート:18335下(-194782) / 第4サポート:32590下(-209037)
23,150,20260523,20260522,44.5,低,反発狙い・要注意,陰線5連続後,10,-551079,images/150.png,第1サポート:7747下(-558826)
24,38,20260523,20260522,44.21,低,反発狙い・要注意,陰線後,173,-241651,images/38.png,第1サポート:13310下(-254961)
25,137,20260523,20260522,43.95,低,反発狙い・要注意,陰線後,91,-383969,images/137.png,第1サポート:94下(-384063)
26,44,20260523,20260522,43.83,低,弱トレンド,陽線1連続後,75,50320,images/44.png,第1サポート:4838下(45482) / 第2サポート:12048下(38272) / 第3サポート:15649下(34671) / 第4サポート:19403下(30917)
27,131,20260523,20260522,43.81,高,中立,陰線2連続後,26,34478,images/131.png,第1サポート:3551下(30927) / 第2サポート:7975下(26503) / 第3サポート:11300下(23178) / 第4サポート:16977下(17501) / 最重要サポート:29411下(5067)
28,68,20260523,20260522,43.07,低,弱トレンド,陽線2連続後,35,-85104,images/68.png,第1サポート:13889下(-98993)
29,151,20260523,20260522,42.93,低〜中,中立,陰線1連続後,47,-70780,images/151.png,第1サポート:3097下(-73877) / 第2サポート:7601下(-78381) / 第3サポート:24261下(-95041) / 第4サポート:31367下(-102147) / 最重要サポート:39921下(-110701)
30,43,20260523,20260522,42.41,中,中立,陰線2連続後,44,-123377,images/43.png,第1サポート:3427下(-126804) / 第2サポート:8379下(-131756) / 第3サポート:13695下(-137072) / 第4サポート:21139下(-144516) / 最重要サポート:29056下(-152433)
31,69,20260523,20260522,41.17,低,弱トレンド,陽線1連続後,75,288611,images/69.png,第1サポート:5395下(283216) / 第2サポート:18553下(270058) / 第3サポート:35309下(253302) / 第4サポート:42975下(245636)
32,34,20260523,20260522,41.03,低〜中,弱トレンド,陽線後,129,-83485,images/34.png,第1サポート:2798下(-86283) / 第2サポート:6648下(-90133) / 第3サポート:10427下(-93912)
33,42,20260523,20260522,40.89,低〜中,弱トレンド,陽線2連続後,33,105279,images/42.png,第1サポート:4666下(100613) / 第2サポート:13850下(91429) / 第3サポート:26632下(78647)
34,108,20260523,20260522,40.39,低〜中,弱トレンド,陰線1連続後,36,-233193,images/108.png,第1サポート:5061下(-238254) / 第2サポート:11997下(-245190) / 第3サポート:17322下(-250515) / 第4サポート:27081下(-260274) / 最重要サポート:35865下(-269058)
35,48,20260523,20260522,40.33,低,反発狙い・要注意,陰線3連続後,24,-370166,images/48.png,第1サポート:5570下(-375736)
36,77,20260523,20260522,40.22,中,中立,陰線1連続後,72,-351481,images/77.png,第1サポート:3116下(-354597) / 第2サポート:6029下(-357510) / 第3サポート:9019下(-360500) / 第4サポート:15319下(-366800) / 最重要サポート:22438下(-373919)
37,64,20260523,20260522,40.18,低,弱トレンド,陰線1連続後,81,-219912,images/64.png,第1サポート:3285下(-223197) / 第2サポート:10184下(-230096) / 第3サポート:13854下(-233766)
38,70,20260523,20260522,39.68,中,中立,陽線1連続後,85,62872,images/70.png,第1サポート:9120下(53752) / 第2サポート:15132下(47740) / 第3サポート:20819下(42053) / 第4サポート:27760下(35112) / 最重要サポート:31937下(30935)
39,61,20260523,20260522,39.66,低〜中,弱トレンド,陰線1連続後,76,-18916,images/61.png,第1サポート:3817下(-22733) / 第2サポート:14503下(-33419) / 第3サポート:19608下(-38524) / 第4サポート:26615下(-45531)
40,54,20260523,20260522,38.94,低,弱トレンド,陽線1連続後,72,-311593,images/54.png,第1サポート:15869下(-327462) / 第2サポート:23427下(-335020)
41,75,20260523,20260522,38.94,低,反発狙い・要注意,陰線4連続後,9,-26310,images/75.png,第1サポート:3445下(-29755) / 第2サポート:10384下(-36694) / 第3サポート:13037下(-39347) / 第4サポート:18782下(-45092) / 最重要サポート:26713下(-53023)
42,109,20260523,20260522,38.83,高,中立,陽線2連続後,12,-139541,images/109.png,第1サポート:22790下(-162331) / 第2サポート:29211下(-168752) / 第3サポート:46983下(-186524) / 第4サポート:53834下(-193375) / 最重要サポート:61943下(-201484)
43,51,20260523,20260522,37.77,低,反発狙い・要注意,陰線後,171,10791,images/51.png,第1サポート:3925下(6866)
44,37,20260523,20260522,37.74,低〜中,中立,陽線1連続後,74,-197968,images/37.png,第1サポート:2902下(-200870) / 第2サポート:9857下(-207825) / 第3サポート:14278下(-212246) / 第4サポート:18471下(-216439) / 最重要サポート:21811下(-219779)
45,67,20260523,20260522,37.64,中,中立,陰線1連続後,74,-465624,images/67.png,第1サポート:2851下(-468475) / 第2サポート:8818下(-474442) / 第3サポート:14166下(-479790) / 第4サポート:20076下(-485700) / 最重要サポート:25735下(-491359)
46,72,20260523,20260522,37.61,高,中立,陽線2連続後,36,214791,images/72.png,第1サポート:7254下(207537) / 第2サポート:11198下(203593) / 第3サポート:18636下(196155) / 第4サポート:21550下(193241) / 最重要サポート:25240下(189551)
47,35,20260523,20260522,36.96,中,中立,陰線2連続後,52,-75521,images/35.png,第1サポート:2106下(-77627) / 第2サポート:4996下(-80517) / 第3サポート:10449下(-85970) / 第4サポート:17475下(-92996) / 最重要サポート:21586下(-97107)
48,59,20260523,20260522,36.27,低,弱トレンド,陽線1連続後,79,-355054,images/59.png,第1サポート:1972下(-357026) / 第2サポート:5366下(-360420) / 第3サポート:9943下(-364997) / 第4サポート:18114下(-373168)
49,129,20260523,20260522,35.61,低〜中,反発狙い,陰線後,97,5751,images/129.png,第1サポート:1597下(4154) / 第2サポート:21699下(-15948) / 第3サポート:25657下(-19906) / 第4サポート:31596下(-25845) / 最重要サポート:37946下(-32195)
50,74,20260523,20260522,35.61,低,反発狙い・要注意,陰線後,180,-77493,images/74.png,第1サポート:10329下(-87822)
51,111,20260523,20260522,34.5,低,反発狙い・要注意,陰線5連続後,5,-474012,images/111.png,第1サポート:6073下(-480085)
52,134,20260523,20260522,34.07,中,中立,陽線1連続後,35,-232926,images/134.png,第1サポート:12117下(-245043) / 第2サポート:14673下(-247599) / 第3サポート:25899下(-258825) / 第4サポート:33821下(-266747) / 最重要サポート:36715下(-269641)
53,135,20260523,20260522,33.92,低,反発狙い,陰線後,96,-61747,images/135.png,第1サポート:2284下(-64031) / 第2サポート:8860下(-70607) / 第3サポート:13522下(-75269) / 第4サポート:22170下(-83917)
54,71,20260523,20260522,33.25,低〜中,中立,陽線1連続後,80,-202975,images/71.png,第1サポート:17402下(-220377) / 第2サポート:36275下(-239250) / 第3サポート:40642下(-243617)
55,153,20260523,20260522,33.14,低〜中,中立,陽線1連続後,44,243896,images/153.png,第1サポート:2335下(241561) / 第2サポート:10160下(233736) / 第3サポート:13132下(230764) / 第4サポート:20027下(223869) / 最重要サポート:30567下(213329)
56,133,20260523,20260522,32.64,低,反発狙い・要注意,陰線後,97,-108115,images/133.png,第1サポート:733下(-108848)
57,147,20260523,20260522,32.17,中,中立,陰線1連続後,45,-158296,images/147.png,第1サポート:5779下(-164075) / 第2サポート:12815下(-171111) / 第3サポート:19905下(-178201)
58,155,20260523,20260522,32.0,低,弱トレンド,陰線後,16,-207079,images/155.png,第1サポート:272下(-207351)
59,121,20260523,20260522,31.83,低,反発狙い,陰線4連続後,6,12998,images/121.png,第1サポート:10517下(2481) / 第2サポート:13942下(-944) / 第3サポート:22046下(-9048) / 第4サポート:31364下(-18366) / 最重要サポート:34020下(-21022)
60,132,20260523,20260522,31.64,低,弱トレンド,陰線1連続後,35,-218622,images/132.png,第1サポート:3558下(-222180) / 第2サポート:21619下(-240241)
61,65,20260523,20260522,31.0,中,中立,陰線2連続後,40,-266365,images/65.png,第1サポート:3394下(-269759) / 第2サポート:7129下(-273494) / 第3サポート:15641下(-282006) / 第4サポート:24560下(-290925) / 最重要サポート:27889下(-294254)
62,136,20260523,20260522,30.93,低,弱トレンド,陽線1連続後,37,-354970,images/136.png,第1サポート:2235下(-357205) / 第2サポート:10987下(-365957) / 第3サポート:15446下(-370416)
63,114,20260523,20260522,30.21,低,反発狙い・要注意,陰線3連続後,14,-188849,images/114.png,第1サポート:470下(-189319)
64,116,20260523,20260522,30.08,低,弱トレンド,陰線2連続後,19,-208675,images/116.png,第1サポート:3707下(-212382) / 第2サポート:7171下(-215846) / 第3サポート:19869下(-228544) / 第4サポート:34668下(-243343) / 最重要サポート:37711下(-246386)
65,76,20260523,20260522,29.94,低,弱トレンド,陽線1連続後,79,-236502,images/76.png,第1サポート:2378下(-238880) / 第2サポート:10748下(-247250) / 第3サポート:16222下(-252724) / 第4サポート:19976下(-256478) / 最重要サポート:28272下(-264774)
66,39,20260523,20260522,28.93,低〜中,反発狙い,陰線3連続後,23,-92053,images/39.png,第1サポート:1535下(-93588) / 第2サポート:4095下(-96148) / 第3サポート:9811下(-101864) / 第4サポート:13232下(-105285) / 最重要サポート:20592下(-112645)
67,146,20260523,20260522,28.65,低,弱トレンド,陽線1連続後,41,-308372,images/146.png,第1サポート:3662下(-312034) / 第2サポート:11954下(-320326)
68,36,20260523,20260522,27.83,低,弱トレンド,陽線1連続後,78,-106833,images/36.png,第1サポート:5921下(-112754) / 第2サポート:15784下(-122617)
69,152,20260523,20260522,27.83,低,反発狙い・要注意,陰線4連続後,9,-41974,images/152.png,第1サポート:1878下(-43852)
70,115,20260523,20260522,26.08,低,弱トレンド,陽線1連続後,38,-196558,images/115.png,第1サポート:23018下(-219576) / 第2サポート:32595下(-229153)
71,148,20260523,20260522,24.5,低,反発狙い・要注意,陰線4連続後,10,-484329,images/148.png,第1サポート:5381下(-489710) / 第2サポート:11549下(-495878) / 第3サポート:21409下(-505738) / 第4サポート:36442下(-520771)
72,120,20260523,20260522,23.77,低,弱トレンド,陽線1連続後,41,-103712,images/120.png,第1サポート:13792下(-117504) / 第2サポート:25450下(-129162)
73,149,20260523,20260522,23.43,低〜中,弱トレンド,陰線2連続後,27,-89400,images/149.png,第1サポート:8157下(-97557)
74,66,20260523,20260522,23.07,低,反発狙い,陰線5連続後,7,-191519,images/66.png,第1サポート:1901下(-193420) / 第2サポート:11352下(-202871) / 第3サポート:15502下(-207021)
75,154,20260523,20260522,23.07,低,弱トレンド,陰線1連続後,7,-151743,images/154.png,第1サポート:15656下(-167399)
76,73,20260523,20260522,22.09,低,弱トレンド,陽線2連続後,29,-226362,images/73.png,第1サポート:4557下(-230919) / 第2サポート:9489下(-235851) / 第3サポート:13991下(-240353)
77,123,20260523,20260522,21.53,低〜中,中立,陽線1連続後,37,-365650,images/123.png,第1サポート:5152下(-370802) / 第2サポート:11055下(-376705) / 第3サポート:18226下(-383876) / 第4サポート:28090下(-393740) / 最重要サポート:33945下(-399595)
78,112,20260523,20260522,20.82,低,弱トレンド,陰線2連続後,19,-422418,images/112.png,第1サポート:189下(-422607)
79,119,20260523,20260522,18.5,低,弱トレンド,陽線1連続後,40,-409492,images/119.png,第1サポート:1524下(-411016) / 第2サポート:4554下(-414046) / 第3サポート:8632下(-418124) / 第4サポート:11726下(-421218) / 最重要サポート:20517下(-430009)
80,156,20260523,20260522,11.79,低,弱トレンド,陽線1連続後,7,-93897,images/156.png,第1サポート:3333下(-97230) / 第2サポート:8295下(-102192) / 第3サポート:24081下(-117978) / 第4サポート:36645下(-130542)
81,128,20260523,20260522,10.59,低〜中,弱トレンド,陽線2連続後,11,-276472,images/128.png,第1サポート:3884下(-280356) / 第2サポート:32047下(-308519) / 第3サポート:46460下(-322932) / 第4サポート:56860下(-333332)
82,60,20260523,20260522,10.29,低,反発狙い・要注意,陰線4連続後,19,-398413,images/60.png,第1サポート:1510下(-399923) / 第2サポート:9184下(-407597) / 第3サポート:12397下(-410810) / 第4サポート:17325下(-415738)
83,157,20260523,20260522,8.79,低,反発狙い・要注意,陰線後,14,-126796,images/157.png,第1サポート:3415下(-130211)
